kit_code,id_sensor,id_parameter,value,created_at
AIRQ002,ENVIRO,HUM,62.71,2025-08-14 07:37:16
AIRQ002,ENVIRO,PRES,1007.07,2025-08-14 07:37:16
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:37:16
AIRQ002,SCD30,TEMP,27.08,2025-08-14 07:37:42
AIRQ002,SCD30,HUM,70.19,2025-08-14 07:37:42
AIRQ002,SCD30,CO2,764.83,2025-08-14 07:37:42
AIRQ002,PMS5003,PM1,2.32,2025-08-14 07:37:50
AIRQ002,PMS5003,PM25,4.14,2025-08-14 07:37:50
AIRQ002,PMS5003,PM10,4.14,2025-08-14 07:37:50
AIRQ002,PMS5003,UM03,584.05,2025-08-14 07:37:50
AIRQ002,PMS5003,UM05,168.77,2025-08-14 07:37:50
AIRQ002,PMS5003,UM1,27.73,2025-08-14 07:37:50
AIRQ002,PMS5003,UM25,1.5,2025-08-14 07:37:50
AIRQ002,PMS5003,UM5,0.0,2025-08-14 07:37:50
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:37:50
AIRQ002,DHT22,TEMP,25.45,2025-08-14 07:38:04
AIRQ002,DHT22,HUM,74.2,2025-08-14 07:38:04
AIRQ002,ENVIRO,TEMP,25.93,2025-08-14 07:38:17
AIRQ002,ENVIRO,HUM,62.71,2025-08-14 07:38:17
AIRQ002,ENVIRO,PRES,1007.06,2025-08-14 07:38:17
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:38:17
AIRQ002,SCD30,TEMP,27.07,2025-08-14 07:38:43
AIRQ002,SCD30,HUM,70.28,2025-08-14 07:38:43
AIRQ002,SCD30,CO2,763.87,2025-08-14 07:38:43
AIRQ002,DHT22,TEMP,25.45,2025-08-14 07:39:05
AIRQ002,DHT22,HUM,74.3,2025-08-14 07:39:05
AIRQ002,ENVIRO,TEMP,25.35,2025-08-14 07:39:18
AIRQ002,ENVIRO,HUM,62.64,2025-08-14 07:39:18
AIRQ002,ENVIRO,PRES,1007.06,2025-08-14 07:39:18
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:39:18
AIRQ002,PMS5003,PM1,2.77,2025-08-14 07:39:32
AIRQ002,PMS5003,PM25,4.23,2025-08-14 07:39:32
AIRQ002,PMS5003,PM10,4.23,2025-08-14 07:39:32
AIRQ002,PMS5003,UM03,652.64,2025-08-14 07:39:32
AIRQ002,PMS5003,UM05,180.18,2025-08-14 07:39:32
AIRQ002,PMS5003,UM1,26.41,2025-08-14 07:39:32
AIRQ002,PMS5003,UM25,1.09,2025-08-14 07:39:32
AIRQ002,PMS5003,UM5,0.0,2025-08-14 07:39:32
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:39:32
AIRQ002,SCD30,TEMP,27.08,2025-08-14 07:39:44
AIRQ002,SCD30,HUM,70.3,2025-08-14 07:39:44
AIRQ002,SCD30,CO2,764.34,2025-08-14 07:39:44
AIRQ002,DHT22,TEMP,25.45,2025-08-14 07:40:07
AIRQ002,DHT22,HUM,74.3,2025-08-14 07:40:07
AIRQ002,ENVIRO,TEMP,25.97,2025-08-14 07:40:19
AIRQ002,ENVIRO,HUM,62.67,2025-08-14 07:40:19
AIRQ002,ENVIRO,PRES,1007.06,2025-08-14 07:40:19
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:40:19
AIRQ002,SCD30,TEMP,27.1,2025-08-14 07:40:45
AIRQ002,SCD30,HUM,70.17,2025-08-14 07:40:45
AIRQ002,SCD30,CO2,764.4,2025-08-14 07:40:45
AIRQ002,DHT22,TEMP,25.45,2025-08-14 07:41:08
AIRQ002,DHT22,HUM,74.2,2025-08-14 07:41:08
AIRQ002,PMS5003,PM1,2.16,2025-08-14 07:41:14
AIRQ002,PMS5003,PM25,3.84,2025-08-14 07:41:14
AIRQ002,PMS5003,PM10,4.3,2025-08-14 07:41:14
AIRQ002,PMS5003,UM03,574.36,2025-08-14 07:41:14
AIRQ002,PMS5003,UM05,165.23,2025-08-14 07:41:14
AIRQ002,PMS5003,UM1,23.77,2025-08-14 07:41:14
AIRQ002,PMS5003,UM25,0.45,2025-08-14 07:41:14
AIRQ002,PMS5003,UM5,0.09,2025-08-14 07:41:14
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:41:14
AIRQ002,ENVIRO,TEMP,25.74,2025-08-14 07:41:20
AIRQ002,ENVIRO,HUM,62.67,2025-08-14 07:41:20
AIRQ002,ENVIRO,PRES,1007.04,2025-08-14 07:41:20
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:41:20
AIRQ002,SCD30,TEMP,27.1,2025-08-14 07:41:46
AIRQ002,SCD30,HUM,70.23,2025-08-14 07:41:46
AIRQ002,SCD30,CO2,767.82,2025-08-14 07:41:46
AIRQ002,DHT22,TEMP,25.45,2025-08-14 07:42:09
AIRQ002,DHT22,HUM,74.2,2025-08-14 07:42:09
AIRQ002,ENVIRO,TEMP,26.0,2025-08-14 07:42:21
AIRQ002,ENVIRO,HUM,62.64,2025-08-14 07:42:21
AIRQ002,ENVIRO,PRES,1007.05,2025-08-14 07:42:21
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:42:21
AIRQ002,SCD30,TEMP,27.11,2025-08-14 07:42:47
AIRQ002,SCD30,HUM,70.21,2025-08-14 07:42:47
AIRQ002,SCD30,CO2,765.99,2025-08-14 07:42:47
AIRQ002,PMS5003,PM1,2.25,2025-08-14 07:42:55
AIRQ002,PMS5003,PM25,3.55,2025-08-14 07:42:55
AIRQ002,PMS5003,PM10,3.55,2025-08-14 07:42:55
AIRQ002,PMS5003,UM03,604.23,2025-08-14 07:42:55
AIRQ002,PMS5003,UM05,165.14,2025-08-14 07:42:55
AIRQ002,PMS5003,UM1,21.32,2025-08-14 07:42:55
AIRQ002,PMS5003,UM25,0.73,2025-08-14 07:42:55
AIRQ002,PMS5003,UM5,0.0,2025-08-14 07:42:55
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:42:55
AIRQ002,DHT22,TEMP,25.45,2025-08-14 07:43:10
AIRQ002,DHT22,HUM,74.2,2025-08-14 07:43:10
AIRQ002,ENVIRO,TEMP,25.81,2025-08-14 07:43:22
AIRQ002,ENVIRO,HUM,62.59,2025-08-14 07:43:22
AIRQ002,ENVIRO,PRES,1007.03,2025-08-14 07:43:22
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:43:22
AIRQ002,SCD30,TEMP,27.11,2025-08-14 07:43:48
AIRQ002,SCD30,HUM,70.14,2025-08-14 07:43:48
AIRQ002,SCD30,CO2,767.33,2025-08-14 07:43:48
AIRQ002,DHT22,TEMP,25.45,2025-08-14 07:44:12
AIRQ002,DHT22,HUM,74.2,2025-08-14 07:44:12
AIRQ002,ENVIRO,TEMP,25.78,2025-08-14 07:44:23
AIRQ002,ENVIRO,HUM,62.59,2025-08-14 07:44:23
AIRQ002,ENVIRO,PRES,1007.02,2025-08-14 07:44:23
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:44:23
AIRQ002,PMS5003,PM1,2.41,2025-08-14 07:44:37
AIRQ002,PMS5003,PM25,3.41,2025-08-14 07:44:37
AIRQ002,PMS5003,PM10,3.91,2025-08-14 07:44:37
AIRQ002,PMS5003,UM03,562.91,2025-08-14 07:44:37
AIRQ002,PMS5003,UM05,157.14,2025-08-14 07:44:37
AIRQ002,PMS5003,UM1,18.05,2025-08-14 07:44:37
AIRQ002,PMS5003,UM25,0.05,2025-08-14 07:44:37
AIRQ002,PMS5003,UM5,0.05,2025-08-14 07:44:37
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:44:37
AIRQ002,SCD30,TEMP,27.11,2025-08-14 07:44:49
AIRQ002,SCD30,HUM,70.12,2025-08-14 07:44:49
AIRQ002,SCD30,CO2,766.63,2025-08-14 07:44:49
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:45:13
AIRQ002,DHT22,HUM,74.1,2025-08-14 07:45:13
AIRQ002,ENVIRO,TEMP,25.79,2025-08-14 07:45:24
AIRQ002,ENVIRO,HUM,62.62,2025-08-14 07:45:24
AIRQ002,ENVIRO,PRES,1007.03,2025-08-14 07:45:24
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:45:24
AIRQ002,SCD30,TEMP,27.11,2025-08-14 07:45:51
AIRQ002,SCD30,HUM,70.1,2025-08-14 07:45:51
AIRQ002,SCD30,CO2,766.47,2025-08-14 07:45:51
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:46:14
AIRQ002,DHT22,HUM,74.1,2025-08-14 07:46:14
AIRQ002,PMS5003,PM1,2.95,2025-08-14 07:46:19
AIRQ002,PMS5003,PM25,3.93,2025-08-14 07:46:19
AIRQ002,PMS5003,PM10,3.93,2025-08-14 07:46:19
AIRQ002,PMS5003,UM03,612.41,2025-08-14 07:46:19
AIRQ002,PMS5003,UM05,175.23,2025-08-14 07:46:19
AIRQ002,PMS5003,UM1,25.45,2025-08-14 07:46:19
AIRQ002,PMS5003,UM25,0.91,2025-08-14 07:46:19
AIRQ002,PMS5003,UM5,0.0,2025-08-14 07:46:19
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:46:19
AIRQ002,ENVIRO,TEMP,25.77,2025-08-14 07:46:25
AIRQ002,ENVIRO,HUM,62.6,2025-08-14 07:46:25
AIRQ002,ENVIRO,PRES,1007.01,2025-08-14 07:46:25
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:46:25
AIRQ002,SCD30,TEMP,27.1,2025-08-14 07:46:52
AIRQ002,SCD30,HUM,70.12,2025-08-14 07:46:52
AIRQ002,SCD30,CO2,764.57,2025-08-14 07:46:52
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:47:16
AIRQ002,DHT22,HUM,74.1,2025-08-14 07:47:16
AIRQ002,ENVIRO,TEMP,25.54,2025-08-14 07:47:26
AIRQ002,ENVIRO,HUM,62.61,2025-08-14 07:47:26
AIRQ002,ENVIRO,PRES,1007.04,2025-08-14 07:47:26
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:47:26
AIRQ002,SCD30,TEMP,27.08,2025-08-14 07:47:53
AIRQ002,SCD30,HUM,70.12,2025-08-14 07:47:53
AIRQ002,SCD30,CO2,764.28,2025-08-14 07:47:53
AIRQ002,PMS5003,PM1,2.27,2025-08-14 07:48:00
AIRQ002,PMS5003,PM25,3.43,2025-08-14 07:48:00
AIRQ002,PMS5003,PM10,3.43,2025-08-14 07:48:00
AIRQ002,PMS5003,UM03,597.95,2025-08-14 07:48:00
AIRQ002,PMS5003,UM05,149.82,2025-08-14 07:48:00
AIRQ002,PMS5003,UM1,29.45,2025-08-14 07:48:00
AIRQ002,PMS5003,UM25,1.23,2025-08-14 07:48:00
AIRQ002,PMS5003,UM5,0.0,2025-08-14 07:48:00
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:48:00
AIRQ002,DHT22,TEMP,25.45,2025-08-14 07:48:17
AIRQ002,DHT22,HUM,74.1,2025-08-14 07:48:17
AIRQ002,ENVIRO,TEMP,25.81,2025-08-14 07:48:27
AIRQ002,ENVIRO,HUM,62.56,2025-08-14 07:48:27
AIRQ002,ENVIRO,PRES,1007.05,2025-08-14 07:48:27
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:48:27
AIRQ002,SCD30,TEMP,27.11,2025-08-14 07:48:54
AIRQ002,SCD30,HUM,70.1,2025-08-14 07:48:54
AIRQ002,SCD30,CO2,765.9,2025-08-14 07:48:54
AIRQ002,DHT22,TEMP,25.45,2025-08-14 07:49:18
AIRQ002,DHT22,HUM,74.2,2025-08-14 07:49:18
AIRQ002,ENVIRO,TEMP,25.34,2025-08-14 07:49:28
AIRQ002,ENVIRO,HUM,62.59,2025-08-14 07:49:28
AIRQ002,ENVIRO,PRES,1007.07,2025-08-14 07:49:28
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:49:28
AIRQ002,PMS5003,PM1,1.27,2025-08-14 07:49:42
AIRQ002,PMS5003,PM25,1.59,2025-08-14 07:49:42
AIRQ002,PMS5003,PM10,1.59,2025-08-14 07:49:42
AIRQ002,PMS5003,UM03,440.32,2025-08-14 07:49:42
AIRQ002,PMS5003,UM05,131.18,2025-08-14 07:49:42
AIRQ002,PMS5003,UM1,10.64,2025-08-14 07:49:42
AIRQ002,PMS5003,UM25,0.27,2025-08-14 07:49:42
AIRQ002,PMS5003,UM5,0.0,2025-08-14 07:49:42
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:49:42
AIRQ002,SCD30,TEMP,27.11,2025-08-14 07:49:55
AIRQ002,SCD30,HUM,70.05,2025-08-14 07:49:55
AIRQ002,SCD30,CO2,766.15,2025-08-14 07:49:55
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:50:19
AIRQ002,DHT22,HUM,74.1,2025-08-14 07:50:19
AIRQ002,ENVIRO,TEMP,25.37,2025-08-14 07:50:29
AIRQ002,ENVIRO,HUM,62.55,2025-08-14 07:50:29
AIRQ002,ENVIRO,PRES,1007.09,2025-08-14 07:50:29
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:50:29
AIRQ002,SCD30,TEMP,27.11,2025-08-14 07:50:56
AIRQ002,SCD30,HUM,70.0,2025-08-14 07:50:56
AIRQ002,SCD30,CO2,765.11,2025-08-14 07:50:56
AIRQ002,DHT22,TEMP,25.45,2025-08-14 07:51:21
AIRQ002,DHT22,HUM,74.1,2025-08-14 07:51:21
AIRQ002,PMS5003,PM1,2.7,2025-08-14 07:51:24
AIRQ002,PMS5003,PM25,4.61,2025-08-14 07:51:24
AIRQ002,PMS5003,PM10,4.61,2025-08-14 07:51:24
AIRQ002,PMS5003,UM03,599.32,2025-08-14 07:51:24
AIRQ002,PMS5003,UM05,167.27,2025-08-14 07:51:24
AIRQ002,PMS5003,UM1,28.77,2025-08-14 07:51:24
AIRQ002,PMS5003,UM25,0.55,2025-08-14 07:51:24
AIRQ002,PMS5003,UM5,0.0,2025-08-14 07:51:24
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:51:24
AIRQ002,ENVIRO,TEMP,25.38,2025-08-14 07:51:30
AIRQ002,ENVIRO,HUM,62.55,2025-08-14 07:51:30
AIRQ002,ENVIRO,PRES,1007.13,2025-08-14 07:51:30
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:51:30
AIRQ002,SCD30,TEMP,27.1,2025-08-14 07:51:57
AIRQ002,SCD30,HUM,69.96,2025-08-14 07:51:57
AIRQ002,SCD30,CO2,767.3,2025-08-14 07:51:57
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:52:22
AIRQ002,DHT22,HUM,74.0,2025-08-14 07:52:22
AIRQ002,ENVIRO,TEMP,26.28,2025-08-14 07:52:31
AIRQ002,ENVIRO,HUM,62.51,2025-08-14 07:52:31
AIRQ002,ENVIRO,PRES,1007.13,2025-08-14 07:52:31
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:52:31
AIRQ002,SCD30,TEMP,27.14,2025-08-14 07:52:58
AIRQ002,SCD30,HUM,70.0,2025-08-14 07:52:58
AIRQ002,SCD30,CO2,767.71,2025-08-14 07:52:58
AIRQ002,PMS5003,PM1,2.7,2025-08-14 07:53:05
AIRQ002,PMS5003,PM25,4.59,2025-08-14 07:53:05
AIRQ002,PMS5003,PM10,4.59,2025-08-14 07:53:05
AIRQ002,PMS5003,UM03,612.55,2025-08-14 07:53:05
AIRQ002,PMS5003,UM05,162.64,2025-08-14 07:53:05
AIRQ002,PMS5003,UM1,22.91,2025-08-14 07:53:05
AIRQ002,PMS5003,UM25,2.09,2025-08-14 07:53:05
AIRQ002,PMS5003,UM5,0.0,2025-08-14 07:53:05
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:53:05
AIRQ002,ENVIRO,TEMP,25.65,2025-08-14 07:53:32
AIRQ002,ENVIRO,HUM,62.47,2025-08-14 07:53:32
AIRQ002,ENVIRO,PRES,1007.15,2025-08-14 07:53:32
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:53:32
AIRQ002,SCD30,TEMP,27.13,2025-08-14 07:53:59
AIRQ002,SCD30,HUM,69.96,2025-08-14 07:53:59
AIRQ002,SCD30,CO2,766.27,2025-08-14 07:53:59
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:54:24
AIRQ002,DHT22,HUM,74.0,2025-08-14 07:54:24
AIRQ002,ENVIRO,TEMP,25.61,2025-08-14 07:54:33
AIRQ002,ENVIRO,HUM,62.5,2025-08-14 07:54:33
AIRQ002,ENVIRO,PRES,1007.18,2025-08-14 07:54:33
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:54:33
AIRQ002,PMS5003,PM1,1.91,2025-08-14 07:54:47
AIRQ002,PMS5003,PM25,3.68,2025-08-14 07:54:47
AIRQ002,PMS5003,PM10,4.2,2025-08-14 07:54:47
AIRQ002,PMS5003,UM03,584.59,2025-08-14 07:54:47
AIRQ002,PMS5003,UM05,153.91,2025-08-14 07:54:47
AIRQ002,PMS5003,UM1,22.77,2025-08-14 07:54:47
AIRQ002,PMS5003,UM25,0.95,2025-08-14 07:54:47
AIRQ002,PMS5003,UM5,0.95,2025-08-14 07:54:47
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:54:47
AIRQ002,SCD30,TEMP,27.08,2025-08-14 07:55:00
AIRQ002,SCD30,HUM,70.05,2025-08-14 07:55:00
AIRQ002,SCD30,CO2,766.94,2025-08-14 07:55:00
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:55:26
AIRQ002,DHT22,HUM,74.0,2025-08-14 07:55:26
AIRQ002,ENVIRO,TEMP,26.06,2025-08-14 07:55:34
AIRQ002,ENVIRO,HUM,62.5,2025-08-14 07:55:34
AIRQ002,ENVIRO,PRES,1007.19,2025-08-14 07:55:34
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:55:34
AIRQ002,SCD30,TEMP,27.13,2025-08-14 07:56:01
AIRQ002,SCD30,HUM,69.92,2025-08-14 07:56:01
AIRQ002,SCD30,CO2,768.41,2025-08-14 07:56:01
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:56:27
AIRQ002,DHT22,HUM,73.9,2025-08-14 07:56:27
AIRQ002,PMS5003,PM1,2.34,2025-08-14 07:56:29
AIRQ002,PMS5003,PM25,4.07,2025-08-14 07:56:29
AIRQ002,PMS5003,PM10,4.48,2025-08-14 07:56:29
AIRQ002,PMS5003,UM03,615.95,2025-08-14 07:56:29
AIRQ002,PMS5003,UM05,168.41,2025-08-14 07:56:29
AIRQ002,PMS5003,UM1,29.73,2025-08-14 07:56:29
AIRQ002,PMS5003,UM25,1.82,2025-08-14 07:56:29
AIRQ002,PMS5003,UM5,0.82,2025-08-14 07:56:29
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:56:29
AIRQ002,ENVIRO,TEMP,25.64,2025-08-14 07:56:35
AIRQ002,ENVIRO,HUM,62.49,2025-08-14 07:56:35
AIRQ002,ENVIRO,PRES,1007.22,2025-08-14 07:56:35
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:56:35
AIRQ002,SCD30,TEMP,27.11,2025-08-14 07:57:02
AIRQ002,SCD30,HUM,70.0,2025-08-14 07:57:02
AIRQ002,SCD30,CO2,767.9,2025-08-14 07:57:02
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:57:28
AIRQ002,DHT22,HUM,74.0,2025-08-14 07:57:28
AIRQ002,ENVIRO,TEMP,25.66,2025-08-14 07:57:36
AIRQ002,ENVIRO,HUM,62.46,2025-08-14 07:57:36
AIRQ002,ENVIRO,PRES,1007.23,2025-08-14 07:57:36
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:57:36
AIRQ002,SCD30,TEMP,27.13,2025-08-14 07:58:03
AIRQ002,SCD30,HUM,69.85,2025-08-14 07:58:03
AIRQ002,SCD30,CO2,766.76,2025-08-14 07:58:03
AIRQ002,PMS5003,PM1,2.41,2025-08-14 07:58:10
AIRQ002,PMS5003,PM25,4.18,2025-08-14 07:58:10
AIRQ002,PMS5003,PM10,4.18,2025-08-14 07:58:10
AIRQ002,PMS5003,UM03,659.05,2025-08-14 07:58:10
AIRQ002,PMS5003,UM05,175.18,2025-08-14 07:58:10
AIRQ002,PMS5003,UM1,36.64,2025-08-14 07:58:10
AIRQ002,PMS5003,UM25,0.0,2025-08-14 07:58:10
AIRQ002,PMS5003,UM5,0.0,2025-08-14 07:58:10
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:58:10
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:58:30
AIRQ002,DHT22,HUM,73.9,2025-08-14 07:58:30
AIRQ002,ENVIRO,TEMP,25.68,2025-08-14 07:58:37
AIRQ002,ENVIRO,HUM,62.44,2025-08-14 07:58:37
AIRQ002,ENVIRO,PRES,1007.24,2025-08-14 07:58:37
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:58:37
AIRQ002,SCD30,TEMP,27.1,2025-08-14 07:59:04
AIRQ002,SCD30,HUM,69.89,2025-08-14 07:59:04
AIRQ002,SCD30,CO2,768.29,2025-08-14 07:59:04
AIRQ002,DHT22,TEMP,25.55,2025-08-14 07:59:31
AIRQ002,DHT22,HUM,73.9,2025-08-14 07:59:31
AIRQ002,ENVIRO,TEMP,26.14,2025-08-14 07:59:38
AIRQ002,ENVIRO,HUM,62.39,2025-08-14 07:59:38
AIRQ002,ENVIRO,PRES,1007.21,2025-08-14 07:59:38
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 07:59:38
AIRQ002,PMS5003,PM1,2.66,2025-08-14 07:59:52
AIRQ002,PMS5003,PM25,4.0,2025-08-14 07:59:52
AIRQ002,PMS5003,PM10,4.0,2025-08-14 07:59:52
AIRQ002,PMS5003,UM03,669.68,2025-08-14 07:59:52
AIRQ002,PMS5003,UM05,182.55,2025-08-14 07:59:52
AIRQ002,PMS5003,UM1,26.36,2025-08-14 07:59:52
AIRQ002,PMS5003,UM25,0.45,2025-08-14 07:59:52
AIRQ002,PMS5003,UM5,0.0,2025-08-14 07:59:52
AIRQ002,PMS5003,UM10,0.0,2025-08-14 07:59:52
AIRQ002,SCD30,TEMP,27.13,2025-08-14 08:00:05
AIRQ002,SCD30,HUM,69.89,2025-08-14 08:00:05
AIRQ002,SCD30,CO2,769.84,2025-08-14 08:00:05
AIRQ002,DHT22,TEMP,25.55,2025-08-14 08:00:32
AIRQ002,DHT22,HUM,73.9,2025-08-14 08:00:32
AIRQ002,ENVIRO,TEMP,25.68,2025-08-14 08:00:39
AIRQ002,ENVIRO,HUM,62.36,2025-08-14 08:00:39
AIRQ002,ENVIRO,PRES,1007.21,2025-08-14 08:00:39
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 08:00:39
AIRQ002,SCD30,TEMP,27.13,2025-08-14 08:01:06
AIRQ002,SCD30,HUM,69.85,2025-08-14 08:01:06
AIRQ002,SCD30,CO2,765.36,2025-08-14 08:01:06
AIRQ002,DHT22,TEMP,25.55,2025-08-14 08:01:33
AIRQ002,DHT22,HUM,73.8,2025-08-14 08:01:33
AIRQ002,PMS5003,PM1,3.0,2025-08-14 08:01:34
AIRQ002,PMS5003,PM25,3.8,2025-08-14 08:01:34
AIRQ002,PMS5003,PM10,4.39,2025-08-14 08:01:34
AIRQ002,PMS5003,UM03,681.82,2025-08-14 08:01:34
AIRQ002,PMS5003,UM05,187.64,2025-08-14 08:01:34
AIRQ002,PMS5003,UM1,20.73,2025-08-14 08:01:34
AIRQ002,PMS5003,UM25,1.18,2025-08-14 08:01:34
AIRQ002,PMS5003,UM5,1.18,2025-08-14 08:01:34
AIRQ002,PMS5003,UM10,0.0,2025-08-14 08:01:34
AIRQ002,ENVIRO,TEMP,26.18,2025-08-14 08:01:40
AIRQ002,ENVIRO,HUM,62.31,2025-08-14 08:01:40
AIRQ002,ENVIRO,PRES,1007.23,2025-08-14 08:01:40
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 08:01:40
AIRQ002,SCD30,TEMP,27.14,2025-08-14 08:02:07
AIRQ002,SCD30,HUM,69.73,2025-08-14 08:02:07
AIRQ002,SCD30,CO2,760.64,2025-08-14 08:02:07
AIRQ002,DHT22,TEMP,25.55,2025-08-14 08:02:35
AIRQ002,DHT22,HUM,73.9,2025-08-14 08:02:35
AIRQ002,ENVIRO,TEMP,26.4,2025-08-14 08:02:41
AIRQ002,ENVIRO,HUM,62.31,2025-08-14 08:02:41
AIRQ002,ENVIRO,PRES,1007.24,2025-08-14 08:02:41
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 08:02:41
AIRQ002,SCD30,TEMP,27.13,2025-08-14 08:03:08
AIRQ002,SCD30,HUM,69.78,2025-08-14 08:03:08
AIRQ002,SCD30,CO2,758.23,2025-08-14 08:03:08
AIRQ002,PMS5003,PM1,2.23,2025-08-14 08:03:15
AIRQ002,PMS5003,PM25,4.0,2025-08-14 08:03:15
AIRQ002,PMS5003,PM10,4.0,2025-08-14 08:03:15
AIRQ002,PMS5003,UM03,632.18,2025-08-14 08:03:15
AIRQ002,PMS5003,UM05,161.55,2025-08-14 08:03:15
AIRQ002,PMS5003,UM1,28.68,2025-08-14 08:03:15
AIRQ002,PMS5003,UM25,1.14,2025-08-14 08:03:15
AIRQ002,PMS5003,UM5,0.0,2025-08-14 08:03:15
AIRQ002,PMS5003,UM10,0.0,2025-08-14 08:03:15
AIRQ002,DHT22,TEMP,25.55,2025-08-14 08:03:36
AIRQ002,DHT22,HUM,73.9,2025-08-14 08:03:36
AIRQ002,ENVIRO,TEMP,25.94,2025-08-14 08:03:42
AIRQ002,ENVIRO,HUM,62.28,2025-08-14 08:03:42
AIRQ002,ENVIRO,PRES,1007.23,2025-08-14 08:03:42
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 08:03:42
AIRQ002,SCD30,TEMP,27.13,2025-08-14 08:04:09
AIRQ002,SCD30,HUM,69.73,2025-08-14 08:04:09
AIRQ002,SCD30,CO2,757.1,2025-08-14 08:04:09
AIRQ002,DHT22,TEMP,25.55,2025-08-14 08:04:37
AIRQ002,DHT22,HUM,73.8,2025-08-14 08:04:37
AIRQ002,ENVIRO,TEMP,25.9,2025-08-14 08:04:43
AIRQ002,ENVIRO,HUM,62.31,2025-08-14 08:04:43
AIRQ002,ENVIRO,PRES,1007.24,2025-08-14 08:04:43
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 08:04:43
AIRQ002,PMS5003,PM1,2.23,2025-08-14 08:04:57
AIRQ002,PMS5003,PM25,3.98,2025-08-14 08:04:57
AIRQ002,PMS5003,PM10,3.98,2025-08-14 08:04:57
AIRQ002,PMS5003,UM03,672.27,2025-08-14 08:04:57
AIRQ002,PMS5003,UM05,175.5,2025-08-14 08:04:57
AIRQ002,PMS5003,UM1,30.95,2025-08-14 08:04:57
AIRQ002,PMS5003,UM25,1.41,2025-08-14 08:04:57
AIRQ002,PMS5003,UM5,0.0,2025-08-14 08:04:57
AIRQ002,PMS5003,UM10,0.0,2025-08-14 08:04:57
AIRQ002,SCD30,TEMP,27.11,2025-08-14 08:05:10
AIRQ002,SCD30,HUM,69.69,2025-08-14 08:05:10
AIRQ002,SCD30,CO2,755.88,2025-08-14 08:05:10
AIRQ002,DHT22,TEMP,25.55,2025-08-14 08:05:38
AIRQ002,DHT22,HUM,73.8,2025-08-14 08:05:38
AIRQ002,ENVIRO,TEMP,25.69,2025-08-14 08:05:44
AIRQ002,ENVIRO,HUM,62.27,2025-08-14 08:05:44
AIRQ002,ENVIRO,PRES,1007.26,2025-08-14 08:05:44
AIRQ002,ENVIRO,LLUM,0.0,2025-08-14 08:05:44
AIRQ002,SCD30,TEMP,27.14,2025-08-14 08:06:11
