id_sensor,id_parameter,value,created_at
PMS5003,UM03,705.14,2025-08-14 12:17:26
PMS5003,UM05,190.05,2025-08-14 12:17:26
PMS5003,UM1,30.82,2025-08-14 12:17:26
PMS5003,UM25,0.82,2025-08-14 12:17:26
PMS5003,UM5,0.0,2025-08-14 12:17:26
PMS5003,UM10,0.0,2025-08-14 12:17:26
DHT22,TEMP,24.55,2025-08-14 12:17:52
DHT22,HUM,66.4,2025-08-14 12:17:52
ENVIRO,TEMP,21.19,2025-08-14 12:17:58
ENVIRO,HUM,60.69,2025-08-14 12:17:58
ENVIRO,PRES,1007.55,2025-08-14 12:17:58
ENVIRO,LLUM,0.41,2025-08-14 12:17:58
SCD30,TEMP,23.49,2025-08-14 12:18:27
SCD30,HUM,66.5,2025-08-14 12:18:27
SCD30,CO2,1184.85,2025-08-14 12:18:27
DHT22,TEMP,24.55,2025-08-14 12:18:53
DHT22,HUM,66.7,2025-08-14 12:18:53
ENVIRO,TEMP,21.23,2025-08-14 12:18:59
ENVIRO,HUM,60.64,2025-08-14 12:18:59
ENVIRO,PRES,1007.56,2025-08-14 12:18:59
ENVIRO,LLUM,0.41,2025-08-14 12:18:59
PMS5003,PM1,3.14,2025-08-14 12:19:08
PMS5003,PM25,5.36,2025-08-14 12:19:08
PMS5003,PM10,5.36,2025-08-14 12:19:08
PMS5003,UM03,706.5,2025-08-14 12:19:08
PMS5003,UM05,202.5,2025-08-14 12:19:08
PMS5003,UM1,34.18,2025-08-14 12:19:08
PMS5003,UM25,0.91,2025-08-14 12:19:08
PMS5003,UM5,0.0,2025-08-14 12:19:08
PMS5003,UM10,0.0,2025-08-14 12:19:08
SCD30,TEMP,23.53,2025-08-14 12:19:28
SCD30,HUM,66.47,2025-08-14 12:19:28
SCD30,CO2,1200.64,2025-08-14 12:19:28
DHT22,TEMP,24.45,2025-08-14 12:19:54
DHT22,HUM,66.6,2025-08-14 12:19:54
ENVIRO,TEMP,21.87,2025-08-14 12:20:00
ENVIRO,HUM,60.66,2025-08-14 12:20:00
ENVIRO,PRES,1007.54,2025-08-14 12:20:00
ENVIRO,LLUM,2.33,2025-08-14 12:20:00
SCD30,TEMP,23.52,2025-08-14 12:20:29
SCD30,HUM,66.43,2025-08-14 12:20:29
SCD30,CO2,1207.05,2025-08-14 12:20:29
PMS5003,PM1,1.59,2025-08-14 12:20:50
PMS5003,PM25,3.45,2025-08-14 12:20:50
PMS5003,PM10,4.45,2025-08-14 12:20:50
PMS5003,UM03,490.77,2025-08-14 12:20:50
PMS5003,UM05,142.36,2025-08-14 12:20:50
PMS5003,UM1,34.0,2025-08-14 12:20:50
PMS5003,UM25,1.55,2025-08-14 12:20:50
PMS5003,UM5,1.32,2025-08-14 12:20:50
PMS5003,UM10,0.91,2025-08-14 12:20:50
DHT22,TEMP,24.45,2025-08-14 12:20:56
DHT22,HUM,66.7,2025-08-14 12:20:56
ENVIRO,TEMP,21.12,2025-08-14 12:21:01
ENVIRO,HUM,60.71,2025-08-14 12:21:01
ENVIRO,PRES,1007.51,2025-08-14 12:21:01
ENVIRO,LLUM,2.33,2025-08-14 12:21:01
SCD30,TEMP,23.52,2025-08-14 12:21:30
SCD30,HUM,66.4,2025-08-14 12:21:30
SCD30,CO2,1215.83,2025-08-14 12:21:30
DHT22,TEMP,24.45,2025-08-14 12:21:57
DHT22,HUM,66.7,2025-08-14 12:21:57
ENVIRO,TEMP,21.13,2025-08-14 12:22:02
ENVIRO,HUM,60.74,2025-08-14 12:22:02
ENVIRO,PRES,1007.52,2025-08-14 12:22:02
ENVIRO,LLUM,2.33,2025-08-14 12:22:02
SCD30,TEMP,23.57,2025-08-14 12:22:31
SCD30,HUM,66.13,2025-08-14 12:22:31
SCD30,CO2,1223.74,2025-08-14 12:22:31
PMS5003,PM1,3.11,2025-08-14 12:22:31
PMS5003,PM25,5.25,2025-08-14 12:22:31
PMS5003,PM10,5.25,2025-08-14 12:22:31
PMS5003,UM03,753.82,2025-08-14 12:22:31
PMS5003,UM05,195.09,2025-08-14 12:22:31
PMS5003,UM1,35.32,2025-08-14 12:22:31
PMS5003,UM25,1.95,2025-08-14 12:22:31
PMS5003,UM5,0.0,2025-08-14 12:22:31
PMS5003,UM10,0.0,2025-08-14 12:22:31
DHT22,TEMP,24.45,2025-08-14 12:22:58
DHT22,HUM,66.7,2025-08-14 12:22:58
ENVIRO,TEMP,21.59,2025-08-14 12:23:03
ENVIRO,HUM,60.68,2025-08-14 12:23:03
ENVIRO,PRES,1007.51,2025-08-14 12:23:03
ENVIRO,LLUM,2.33,2025-08-14 12:23:03
SCD30,TEMP,23.56,2025-08-14 12:23:32
SCD30,HUM,66.29,2025-08-14 12:23:32
SCD30,CO2,1226.78,2025-08-14 12:23:32
DHT22,TEMP,24.55,2025-08-14 12:23:59
DHT22,HUM,66.6,2025-08-14 12:23:59
ENVIRO,TEMP,21.12,2025-08-14 12:24:04
ENVIRO,HUM,60.71,2025-08-14 12:24:04
ENVIRO,PRES,1007.5,2025-08-14 12:24:04
ENVIRO,LLUM,2.33,2025-08-14 12:24:04
PMS5003,PM1,3.16,2025-08-14 12:24:13
PMS5003,PM25,5.7,2025-08-14 12:24:13
PMS5003,PM10,5.7,2025-08-14 12:24:13
PMS5003,UM03,764.86,2025-08-14 12:24:13
PMS5003,UM05,200.82,2025-08-14 12:24:13
PMS5003,UM1,38.14,2025-08-14 12:24:13
PMS5003,UM25,1.95,2025-08-14 12:24:13
PMS5003,UM5,0.0,2025-08-14 12:24:13
PMS5003,UM10,0.0,2025-08-14 12:24:13
SCD30,TEMP,23.53,2025-08-14 12:24:33
SCD30,HUM,66.47,2025-08-14 12:24:33
SCD30,CO2,1237.7,2025-08-14 12:24:33
DHT22,TEMP,24.45,2025-08-14 12:25:01
DHT22,HUM,66.6,2025-08-14 12:25:01
ENVIRO,TEMP,21.6,2025-08-14 12:25:05
ENVIRO,HUM,60.66,2025-08-14 12:25:05
ENVIRO,PRES,1007.51,2025-08-14 12:25:05
ENVIRO,LLUM,2.33,2025-08-14 12:25:05
SCD30,TEMP,23.53,2025-08-14 12:25:34
SCD30,HUM,66.52,2025-08-14 12:25:34
SCD30,CO2,1245.06,2025-08-14 12:25:34
PMS5003,PM1,3.0,2025-08-14 12:25:55
PMS5003,PM25,4.7,2025-08-14 12:25:55
PMS5003,PM10,4.98,2025-08-14 12:25:55
PMS5003,UM03,692.18,2025-08-14 12:25:55
PMS5003,UM05,191.64,2025-08-14 12:25:55
PMS5003,UM1,36.86,2025-08-14 12:25:55
PMS5003,UM25,0.95,2025-08-14 12:25:55
PMS5003,UM5,0.55,2025-08-14 12:25:55
PMS5003,UM10,0.0,2025-08-14 12:25:55
DHT22,TEMP,24.35,2025-08-14 12:26:02
DHT22,HUM,66.8,2025-08-14 12:26:02
ENVIRO,TEMP,21.38,2025-08-14 12:26:06
ENVIRO,HUM,60.69,2025-08-14 12:26:06
ENVIRO,PRES,1007.52,2025-08-14 12:26:06
ENVIRO,LLUM,2.33,2025-08-14 12:26:06
SCD30,TEMP,23.56,2025-08-14 12:26:35
SCD30,HUM,66.34,2025-08-14 12:26:35
SCD30,CO2,1245.07,2025-08-14 12:26:35
DHT22,TEMP,24.35,2025-08-14 12:27:03
DHT22,HUM,66.9,2025-08-14 12:27:03
ENVIRO,TEMP,21.35,2025-08-14 12:27:07
ENVIRO,HUM,60.72,2025-08-14 12:27:07
ENVIRO,PRES,1007.52,2025-08-14 12:27:07
ENVIRO,LLUM,2.33,2025-08-14 12:27:07
SCD30,TEMP,23.49,2025-08-14 12:27:36
SCD30,HUM,66.43,2025-08-14 12:27:36
SCD30,CO2,1246.78,2025-08-14 12:27:36
PMS5003,PM1,3.34,2025-08-14 12:27:36
PMS5003,PM25,5.43,2025-08-14 12:27:36
PMS5003,PM10,6.18,2025-08-14 12:27:36
PMS5003,UM03,742.64,2025-08-14 12:27:36
PMS5003,UM05,210.59,2025-08-14 12:27:36
PMS5003,UM1,28.36,2025-08-14 12:27:36
PMS5003,UM25,0.82,2025-08-14 12:27:36
PMS5003,UM5,0.0,2025-08-14 12:27:36
PMS5003,UM10,0.0,2025-08-14 12:27:36
DHT22,TEMP,24.35,2025-08-14 12:28:05
DHT22,HUM,66.9,2025-08-14 12:28:05
ENVIRO,TEMP,21.37,2025-08-14 12:28:08
ENVIRO,HUM,60.66,2025-08-14 12:28:08
ENVIRO,PRES,1007.54,2025-08-14 12:28:08
ENVIRO,LLUM,2.33,2025-08-14 12:28:08
SCD30,TEMP,23.46,2025-08-14 12:28:37
SCD30,HUM,66.5,2025-08-14 12:28:37
SCD30,CO2,1252.74,2025-08-14 12:28:37
DHT22,TEMP,24.25,2025-08-14 12:29:06
DHT22,HUM,66.9,2025-08-14 12:29:06
ENVIRO,TEMP,21.75,2025-08-14 12:29:09
ENVIRO,HUM,60.68,2025-08-14 12:29:09
ENVIRO,PRES,1007.52,2025-08-14 12:29:09
ENVIRO,LLUM,2.33,2025-08-14 12:29:09
PMS5003,PM1,2.36,2025-08-14 12:29:18
PMS5003,PM25,4.52,2025-08-14 12:29:18
PMS5003,PM10,4.86,2025-08-14 12:29:18
PMS5003,UM03,631.91,2025-08-14 12:29:18
PMS5003,UM05,175.23,2025-08-14 12:29:18
PMS5003,UM1,32.73,2025-08-14 12:29:18
PMS5003,UM25,1.77,2025-08-14 12:29:18
PMS5003,UM5,0.68,2025-08-14 12:29:18
PMS5003,UM10,0.0,2025-08-14 12:29:18
SCD30,TEMP,23.42,2025-08-14 12:29:38
SCD30,HUM,66.58,2025-08-14 12:29:38
SCD30,CO2,1253.5,2025-08-14 12:29:38
DHT22,TEMP,24.25,2025-08-14 12:30:07
DHT22,HUM,66.9,2025-08-14 12:30:07
ENVIRO,TEMP,21.62,2025-08-14 12:30:10
ENVIRO,HUM,60.77,2025-08-14 12:30:10
ENVIRO,PRES,1007.5,2025-08-14 12:30:10
ENVIRO,LLUM,2.33,2025-08-14 12:30:10
SCD30,TEMP,23.39,2025-08-14 12:30:39
SCD30,HUM,66.53,2025-08-14 12:30:39
SCD30,CO2,1260.12,2025-08-14 12:30:39
PMS5003,PM1,2.98,2025-08-14 12:31:00
PMS5003,PM25,5.09,2025-08-14 12:31:00
PMS5003,PM10,7.32,2025-08-14 12:31:00
PMS5003,UM03,676.64,2025-08-14 12:31:00
PMS5003,UM05,181.59,2025-08-14 12:31:00
PMS5003,UM1,28.77,2025-08-14 12:31:00
PMS5003,UM25,5.14,2025-08-14 12:31:00
PMS5003,UM5,2.59,2025-08-14 12:31:00
PMS5003,UM10,0.0,2025-08-14 12:31:00
DHT22,TEMP,24.25,2025-08-14 12:31:08
DHT22,HUM,67.0,2025-08-14 12:31:08
ENVIRO,TEMP,21.41,2025-08-14 12:31:11
ENVIRO,HUM,60.82,2025-08-14 12:31:11
ENVIRO,PRES,1007.51,2025-08-14 12:31:11
ENVIRO,LLUM,2.33,2025-08-14 12:31:11
SCD30,TEMP,23.42,2025-08-14 12:31:40
SCD30,HUM,66.46,2025-08-14 12:31:40
SCD30,CO2,1266.22,2025-08-14 12:31:40
DHT22,TEMP,24.25,2025-08-14 12:32:10
DHT22,HUM,66.9,2025-08-14 12:32:10
ENVIRO,TEMP,21.44,2025-08-14 12:32:12
ENVIRO,HUM,60.73,2025-08-14 12:32:12
ENVIRO,PRES,1007.49,2025-08-14 12:32:12
ENVIRO,LLUM,2.33,2025-08-14 12:32:12
SCD30,TEMP,23.34,2025-08-14 12:32:41
SCD30,HUM,66.65,2025-08-14 12:32:41
SCD30,CO2,1273.64,2025-08-14 12:32:41
PMS5003,PM1,2.05,2025-08-14 12:32:41
PMS5003,PM25,4.59,2025-08-14 12:32:41
PMS5003,PM10,4.59,2025-08-14 12:32:41
PMS5003,UM03,639.14,2025-08-14 12:32:41
PMS5003,UM05,173.5,2025-08-14 12:32:41
PMS5003,UM1,33.73,2025-08-14 12:32:41
PMS5003,UM25,4.18,2025-08-14 12:32:41
PMS5003,UM5,0.0,2025-08-14 12:32:41
PMS5003,UM10,0.0,2025-08-14 12:32:41
DHT22,TEMP,24.15,2025-08-14 12:33:11
DHT22,HUM,66.9,2025-08-14 12:33:11
ENVIRO,TEMP,21.67,2025-08-14 12:33:13
ENVIRO,HUM,60.66,2025-08-14 12:33:13
ENVIRO,PRES,1007.49,2025-08-14 12:33:13
ENVIRO,LLUM,2.33,2025-08-14 12:33:13
SCD30,TEMP,23.34,2025-08-14 12:33:42
SCD30,HUM,66.69,2025-08-14 12:33:42
SCD30,CO2,1279.6,2025-08-14 12:33:42
DHT22,TEMP,24.05,2025-08-14 12:34:12
DHT22,HUM,67.0,2025-08-14 12:34:12
ENVIRO,TEMP,21.58,2025-08-14 12:34:14
ENVIRO,HUM,60.75,2025-08-14 12:34:14
ENVIRO,PRES,1007.5,2025-08-14 12:34:14
ENVIRO,LLUM,2.33,2025-08-14 12:34:14
PMS5003,PM1,2.11,2025-08-14 12:34:23
PMS5003,PM25,3.91,2025-08-14 12:34:23
PMS5003,PM10,4.25,2025-08-14 12:34:23
PMS5003,UM03,570.27,2025-08-14 12:34:23
PMS5003,UM05,167.55,2025-08-14 12:34:23
PMS5003,UM1,29.55,2025-08-14 12:34:23
PMS5003,UM25,0.86,2025-08-14 12:34:23
PMS5003,UM5,0.0,2025-08-14 12:34:23
PMS5003,UM10,0.0,2025-08-14 12:34:23
SCD30,TEMP,23.4,2025-08-14 12:34:43
SCD30,HUM,66.46,2025-08-14 12:34:43
SCD30,CO2,1289.5,2025-08-14 12:34:43
DHT22,TEMP,24.05,2025-08-14 12:35:13
DHT22,HUM,67.1,2025-08-14 12:35:13
ENVIRO,TEMP,21.59,2025-08-14 12:35:15
ENVIRO,HUM,60.73,2025-08-14 12:35:15
ENVIRO,PRES,1007.47,2025-08-14 12:35:15
ENVIRO,LLUM,2.33,2025-08-14 12:35:15
SCD30,TEMP,23.36,2025-08-14 12:35:44
SCD30,HUM,66.42,2025-08-14 12:35:44
SCD30,CO2,1286.17,2025-08-14 12:35:44
PMS5003,PM1,3.02,2025-08-14 12:36:05
PMS5003,PM25,4.95,2025-08-14 12:36:05
PMS5003,PM10,5.61,2025-08-14 12:36:05
PMS5003,UM03,676.77,2025-08-14 12:36:05
PMS5003,UM05,203.05,2025-08-14 12:36:05
PMS5003,UM1,39.14,2025-08-14 12:36:05
PMS5003,UM25,0.68,2025-08-14 12:36:05
PMS5003,UM5,0.68,2025-08-14 12:36:05
PMS5003,UM10,0.36,2025-08-14 12:36:05
DHT22,TEMP,23.95,2025-08-14 12:36:15
DHT22,HUM,67.1,2025-08-14 12:36:15
ENVIRO,TEMP,21.67,2025-08-14 12:36:16
ENVIRO,HUM,60.63,2025-08-14 12:36:16
ENVIRO,PRES,1007.47,2025-08-14 12:36:16
ENVIRO,LLUM,2.33,2025-08-14 12:36:16
SCD30,TEMP,23.36,2025-08-14 12:36:45
SCD30,HUM,66.53,2025-08-14 12:36:45
SCD30,CO2,1288.71,2025-08-14 12:36:45
DHT22,TEMP,23.95,2025-08-14 12:37:16
DHT22,HUM,67.2,2025-08-14 12:37:16
ENVIRO,TEMP,21.12,2025-08-14 12:37:17
ENVIRO,HUM,60.72,2025-08-14 12:37:17
ENVIRO,PRES,1007.43,2025-08-14 12:37:17
ENVIRO,LLUM,2.33,2025-08-14 12:37:17
SCD30,TEMP,23.32,2025-08-14 12:37:46
SCD30,HUM,66.74,2025-08-14 12:37:46
SCD30,CO2,1290.94,2025-08-14 12:37:46
PMS5003,PM1,2.34,2025-08-14 12:37:47
PMS5003,PM25,2.77,2025-08-14 12:37:47
PMS5003,PM10,4.0,2025-08-14 12:37:47
PMS5003,UM03,554.05,2025-08-14 12:37:47
PMS5003,UM05,150.05,2025-08-14 12:37:47
PMS5003,UM1,14.09,2025-08-14 12:37:47
PMS5003,UM25,2.45,2025-08-14 12:37:47
PMS5003,UM5,2.09,2025-08-14 12:37:47
PMS5003,UM10,0.0,2025-08-14 12:37:47
DHT22,TEMP,23.85,2025-08-14 12:38:17
DHT22,HUM,67.4,2025-08-14 12:38:17
ENVIRO,TEMP,21.09,2025-08-14 12:38:18
ENVIRO,HUM,60.75,2025-08-14 12:38:18
ENVIRO,PRES,1007.45,2025-08-14 12:38:18
ENVIRO,LLUM,2.33,2025-08-14 12:38:18
SCD30,TEMP,23.3,2025-08-14 12:38:47
SCD30,HUM,66.81,2025-08-14 12:38:47
SCD30,CO2,1299.89,2025-08-14 12:38:47
DHT22,TEMP,23.85,2025-08-14 12:39:19
DHT22,HUM,67.4,2025-08-14 12:39:19
ENVIRO,TEMP,21.69,2025-08-14 12:39:19
ENVIRO,HUM,60.84,2025-08-14 12:39:19
ENVIRO,PRES,1007.43,2025-08-14 12:39:19
ENVIRO,LLUM,2.33,2025-08-14 12:39:19
PMS5003,PM1,2.09,2025-08-14 12:39:28
PMS5003,PM25,4.77,2025-08-14 12:39:28
PMS5003,PM10,4.77,2025-08-14 12:39:28
PMS5003,UM03,579.95,2025-08-14 12:39:28
PMS5003,UM05,172.05,2025-08-14 12:39:28
PMS5003,UM1,33.14,2025-08-14 12:39:28
PMS5003,UM25,2.86,2025-08-14 12:39:28
PMS5003,UM5,0.0,2025-08-14 12:39:28
PMS5003,UM10,0.0,2025-08-14 12:39:28
SCD30,TEMP,23.37,2025-08-14 12:39:49
SCD30,HUM,66.65,2025-08-14 12:39:49
SCD30,CO2,1307.21,2025-08-14 12:39:49
DHT22,TEMP,23.85,2025-08-14 12:40:20
DHT22,HUM,67.5,2025-08-14 12:40:20
ENVIRO,TEMP,21.68,2025-08-14 12:40:21
ENVIRO,HUM,60.82,2025-08-14 12:40:21
ENVIRO,PRES,1007.44,2025-08-14 12:40:21
ENVIRO,LLUM,2.33,2025-08-14 12:40:21
SCD30,TEMP,23.46,2025-08-14 12:40:50
SCD30,HUM,66.3,2025-08-14 12:40:50
SCD30,CO2,1318.28,2025-08-14 12:40:50
PMS5003,PM1,2.05,2025-08-14 12:41:10
PMS5003,PM25,3.91,2025-08-14 12:41:10
PMS5003,PM10,3.91,2025-08-14 12:41:10
PMS5003,UM03,514.5,2025-08-14 12:41:10
PMS5003,UM05,156.86,2025-08-14 12:41:10
PMS5003,UM1,26.18,2025-08-14 12:41:10
PMS5003,UM25,0.09,2025-08-14 12:41:10
PMS5003,UM5,0.0,2025-08-14 12:41:10
PMS5003,UM10,0.0,2025-08-14 12:41:10
DHT22,TEMP,23.95,2025-08-14 12:41:21
DHT22,HUM,67.4,2025-08-14 12:41:21
ENVIRO,TEMP,21.27,2025-08-14 12:41:22
ENVIRO,HUM,60.78,2025-08-14 12:41:22
ENVIRO,PRES,1007.41,2025-08-14 12:41:22
ENVIRO,LLUM,2.33,2025-08-14 12:41:22
SCD30,TEMP,23.5,2025-08-14 12:41:51
SCD30,HUM,66.09,2025-08-14 12:41:51
SCD30,CO2,1316.75,2025-08-14 12:41:51
DHT22,TEMP,24.05,2025-08-14 12:42:22
DHT22,HUM,67.2,2025-08-14 12:42:22
ENVIRO,TEMP,21.26,2025-08-14 12:42:23
ENVIRO,HUM,60.77,2025-08-14 12:42:23
ENVIRO,PRES,1007.45,2025-08-14 12:42:23
ENVIRO,LLUM,2.33,2025-08-14 12:42:23
PMS5003,PM1,1.41,2025-08-14 12:42:52
PMS5003,PM25,4.5,2025-08-14 12:42:52
PMS5003,PM10,4.73,2025-08-14 12:42:52
PMS5003,UM03,444.82,2025-08-14 12:42:52
PMS5003,UM05,138.36,2025-08-14 12:42:52
PMS5003,UM1,37.41,2025-08-14 12:42:52
PMS5003,UM25,2.27,2025-08-14 12:42:52
PMS5003,UM5,0.27,2025-08-14 12:42:52
PMS5003,UM10,0.0,2025-08-14 12:42:52
SCD30,TEMP,23.47,2025-08-14 12:42:52
SCD30,HUM,66.07,2025-08-14 12:42:52
SCD30,CO2,1308.45,2025-08-14 12:42:52
ENVIRO,TEMP,21.81,2025-08-14 12:43:24
ENVIRO,HUM,60.66,2025-08-14 12:43:24
ENVIRO,PRES,1007.44,2025-08-14 12:43:24
ENVIRO,LLUM,2.33,2025-08-14 12:43:24
DHT22,TEMP,24.15,2025-08-14 12:43:24
DHT22,HUM,67.1,2025-08-14 12:43:24
SCD30,TEMP,23.49,2025-08-14 12:43:53
SCD30,HUM,66.01,2025-08-14 12:43:53
SCD30,CO2,1308.1,2025-08-14 12:43:53
ENVIRO,TEMP,21.33,2025-08-14 12:44:25
ENVIRO,HUM,60.72,2025-08-14 12:44:25
ENVIRO,PRES,1007.45,2025-08-14 12:44:25
ENVIRO,LLUM,2.33,2025-08-14 12:44:25
DHT22,TEMP,24.25,2025-08-14 12:44:25
DHT22,HUM,66.8,2025-08-14 12:44:25
PMS5003,PM1,2.89,2025-08-14 12:44:33
PMS5003,PM25,5.25,2025-08-14 12:44:33
PMS5003,PM10,5.25,2025-08-14 12:44:33
PMS5003,UM03,584.59,2025-08-14 12:44:33
PMS5003,UM05,178.77,2025-08-14 12:44:33
PMS5003,UM1,33.32,2025-08-14 12:44:33
PMS5003,UM25,0.73,2025-08-14 12:44:33
PMS5003,UM5,0.0,2025-08-14 12:44:33
PMS5003,UM10,0.0,2025-08-14 12:44:33
SCD30,TEMP,23.49,2025-08-14 12:44:54
SCD30,HUM,65.98,2025-08-14 12:44:54
SCD30,CO2,1306.7,2025-08-14 12:44:54
ENVIRO,TEMP,21.36,2025-08-14 12:45:26
ENVIRO,HUM,60.69,2025-08-14 12:45:26
ENVIRO,PRES,1007.46,2025-08-14 12:45:26
ENVIRO,LLUM,2.33,2025-08-14 12:45:26
DHT22,TEMP,24.35,2025-08-14 12:45:26
DHT22,HUM,66.7,2025-08-14 12:45:26
SCD30,TEMP,23.53,2025-08-14 12:45:55
SCD30,HUM,65.98,2025-08-14 12:45:55
SCD30,CO2,1310.92,2025-08-14 12:45:55
PMS5003,PM1,0.95,2025-08-14 12:46:15
PMS5003,PM25,2.41,2025-08-14 12:46:15
PMS5003,PM10,2.68,2025-08-14 12:46:15
PMS5003,UM03,356.05,2025-08-14 12:46:15
PMS5003,UM05,109.86,2025-08-14 12:46:15
PMS5003,UM1,31.27,2025-08-14 12:46:15
PMS5003,UM25,0.41,2025-08-14 12:46:15
PMS5003,UM5,0.41,2025-08-14 12:46:15
PMS5003,UM10,0.0,2025-08-14 12:46:15
ENVIRO,TEMP,21.47,2025-08-14 12:46:27
ENVIRO,HUM,60.65,2025-08-14 12:46:27
ENVIRO,PRES,1007.46,2025-08-14 12:46:27
ENVIRO,LLUM,2.33,2025-08-14 12:46:27
DHT22,TEMP,24.35,2025-08-14 12:46:27
DHT22,HUM,66.6,2025-08-14 12:46:27
SCD30,TEMP,23.7,2025-08-14 12:46:56
SCD30,HUM,65.51,2025-08-14 12:46:56
SCD30,CO2,1314.89,2025-08-14 12:46:56
ENVIRO,TEMP,22.26,2025-08-14 12:47:28
ENVIRO,HUM,60.23,2025-08-14 12:47:28
ENVIRO,PRES,1007.47,2025-08-14 12:47:28
ENVIRO,LLUM,2.33,2025-08-14 12:47:28
DHT22,TEMP,24.45,2025-08-14 12:47:29
DHT22,HUM,66.5,2025-08-14 12:47:29
PMS5003,PM1,2.16,2025-08-14 12:47:57
PMS5003,PM25,5.0,2025-08-14 12:47:57
PMS5003,PM10,5.07,2025-08-14 12:47:57
PMS5003,UM03,588.95,2025-08-14 12:47:57
PMS5003,UM05,171.95,2025-08-14 12:47:57
PMS5003,UM1,30.41,2025-08-14 12:47:57
PMS5003,UM25,2.86,2025-08-14 12:47:57
PMS5003,UM5,0.14,2025-08-14 12:47:57
PMS5003,UM10,0.0,2025-08-14 12:47:57
SCD30,TEMP,23.78,2025-08-14 12:47:57
SCD30,HUM,64.97,2025-08-14 12:47:57
SCD30,CO2,1312.47,2025-08-14 12:47:57
ENVIRO,TEMP,22.19,2025-08-14 12:48:29
ENVIRO,HUM,60.09,2025-08-14 12:48:29
ENVIRO,PRES,1007.47,2025-08-14 12:48:29
ENVIRO,LLUM,2.33,2025-08-14 12:48:29
DHT22,TEMP,24.55,2025-08-14 12:48:30
DHT22,HUM,66.3,2025-08-14 12:48:30
SCD30,TEMP,23.9,2025-08-14 12:48:58
SCD30,HUM,64.69,2025-08-14 12:48:58
SCD30,CO2,1306.83,2025-08-14 12:48:58
ENVIRO,TEMP,22.35,2025-08-14 12:49:30
ENVIRO,HUM,59.94,2025-08-14 12:49:30
ENVIRO,PRES,1007.5,2025-08-14 12:49:30
ENVIRO,LLUM,2.33,2025-08-14 12:49:30
DHT22,TEMP,24.55,2025-08-14 12:49:31
DHT22,HUM,66.2,2025-08-14 12:49:31
PMS5003,PM1,2.45,2025-08-14 12:49:38
PMS5003,PM25,4.25,2025-08-14 12:49:38
PMS5003,PM10,4.82,2025-08-14 12:49:38
PMS5003,UM03,628.36,2025-08-14 12:49:38
PMS5003,UM05,177.86,2025-08-14 12:49:38
PMS5003,UM1,38.41,2025-08-14 12:49:38
PMS5003,UM25,0.73,2025-08-14 12:49:38
PMS5003,UM5,0.05,2025-08-14 12:49:38
PMS5003,UM10,0.0,2025-08-14 12:49:38
SCD30,TEMP,24.01,2025-08-14 12:49:59
SCD30,HUM,64.59,2025-08-14 12:49:59
SCD30,CO2,1305.8,2025-08-14 12:49:59
ENVIRO,TEMP,22.47,2025-08-14 12:50:31
ENVIRO,HUM,59.6,2025-08-14 12:50:31
ENVIRO,PRES,1007.45,2025-08-14 12:50:31
ENVIRO,LLUM,2.33,2025-08-14 12:50:31
DHT22,TEMP,24.65,2025-08-14 12:50:33
DHT22,HUM,66.1,2025-08-14 12:50:33
SCD30,TEMP,24.13,2025-08-14 12:51:00
SCD30,HUM,63.88,2025-08-14 12:51:00
SCD30,CO2,1303.11,2025-08-14 12:51:00
PMS5003,PM1,3.16,2025-08-14 12:51:20
PMS5003,PM25,5.36,2025-08-14 12:51:20
PMS5003,PM10,5.36,2025-08-14 12:51:20
PMS5003,UM03,683.05,2025-08-14 12:51:20
PMS5003,UM05,203.18,2025-08-14 12:51:20
PMS5003,UM1,30.41,2025-08-14 12:51:20
PMS5003,UM25,1.09,2025-08-14 12:51:20
PMS5003,UM5,0.0,2025-08-14 12:51:20
PMS5003,UM10,0.0,2025-08-14 12:51:20
ENVIRO,TEMP,22.74,2025-08-14 12:51:32
ENVIRO,HUM,59.49,2025-08-14 12:51:32
ENVIRO,PRES,1007.46,2025-08-14 12:51:32
ENVIRO,LLUM,2.33,2025-08-14 12:51:32
DHT22,TEMP,24.75,2025-08-14 12:51:34
DHT22,HUM,65.9,2025-08-14 12:51:34
SCD30,TEMP,24.17,2025-08-14 12:52:01
SCD30,HUM,63.79,2025-08-14 12:52:01
SCD30,CO2,1300.53,2025-08-14 12:52:01
ENVIRO,TEMP,22.58,2025-08-14 12:52:33
ENVIRO,HUM,59.41,2025-08-14 12:52:33
ENVIRO,PRES,1007.46,2025-08-14 12:52:33
ENVIRO,LLUM,2.33,2025-08-14 12:52:33
DHT22,TEMP,24.85,2025-08-14 12:52:35
DHT22,HUM,65.8,2025-08-14 12:52:35
PMS5003,PM1,2.41,2025-08-14 12:53:02
PMS5003,PM25,3.77,2025-08-14 12:53:02
PMS5003,PM10,4.55,2025-08-14 12:53:02
PMS5003,UM03,493.09,2025-08-14 12:53:02
PMS5003,UM05,156.68,2025-08-14 12:53:02
PMS5003,UM1,23.5,2025-08-14 12:53:02
PMS5003,UM25,1.27,2025-08-14 12:53:02
PMS5003,UM5,0.55,2025-08-14 12:53:02
PMS5003,UM10,0.55,2025-08-14 12:53:02
SCD30,TEMP,24.2,2025-08-14 12:53:02
SCD30,HUM,63.61,2025-08-14 12:53:02
SCD30,CO2,1292.76,2025-08-14 12:53:02
ENVIRO,TEMP,22.42,2025-08-14 12:53:34
