id_sensor,id_parameter,value,created_at
DHT22,TEMP,21.85,2025-08-12 10:39:50
DHT22,HUM,78.2,2025-08-12 10:39:50
PMS5003,PM1,4.84,2025-08-12 10:40:09
PMS5003,PM25,7.11,2025-08-12 10:40:09
PMS5003,PM10,7.11,2025-08-12 10:40:09
PMS5003,UM03,848.52,2025-08-12 10:40:09
PMS5003,UM05,253.86,2025-08-12 10:40:09
PMS5003,UM1,50.18,2025-08-12 10:40:09
PMS5003,UM25,1.45,2025-08-12 10:40:09
PMS5003,UM5,0.0,2025-08-12 10:40:09
PMS5003,UM10,0.0,2025-08-12 10:40:09
SCD30,TEMP,24.65,2025-08-12 10:40:25
SCD30,HUM,71.86,2025-08-12 10:40:25
SCD30,CO2,1697.94,2025-08-12 10:40:25
ENVIRO,TEMP,24.28,2025-08-12 10:40:32
ENVIRO,HUM,65.01,2025-08-12 10:40:32
ENVIRO,PRES,1007.3,2025-08-12 10:40:32
ENVIRO,LLUM,22.94,2025-08-12 10:40:32
DHT22,TEMP,21.85,2025-08-12 10:40:51
DHT22,HUM,78.0,2025-08-12 10:40:51
SCD30,TEMP,24.68,2025-08-12 10:41:26
SCD30,HUM,71.54,2025-08-12 10:41:26
SCD30,CO2,1697.91,2025-08-12 10:41:26
ENVIRO,TEMP,24.11,2025-08-12 10:41:33
ENVIRO,HUM,64.77,2025-08-12 10:41:33
ENVIRO,PRES,1007.29,2025-08-12 10:41:33
ENVIRO,LLUM,22.94,2025-08-12 10:41:33
PMS5003,PM1,5.43,2025-08-12 10:41:51
PMS5003,PM25,7.89,2025-08-12 10:41:51
PMS5003,PM10,8.2,2025-08-12 10:41:51
PMS5003,UM03,947.39,2025-08-12 10:41:51
PMS5003,UM05,277.95,2025-08-12 10:41:51
PMS5003,UM1,50.55,2025-08-12 10:41:51
PMS5003,UM25,2.73,2025-08-12 10:41:51
PMS5003,UM5,0.0,2025-08-12 10:41:51
PMS5003,UM10,0.0,2025-08-12 10:41:51
DHT22,TEMP,21.75,2025-08-12 10:41:53
DHT22,HUM,77.9,2025-08-12 10:41:53
SCD30,TEMP,24.68,2025-08-12 10:42:27
SCD30,HUM,71.53,2025-08-12 10:42:27
SCD30,CO2,1694.46,2025-08-12 10:42:27
ENVIRO,TEMP,24.33,2025-08-12 10:42:34
ENVIRO,HUM,64.84,2025-08-12 10:42:34
ENVIRO,PRES,1007.29,2025-08-12 10:42:34
ENVIRO,LLUM,22.27,2025-08-12 10:42:34
DHT22,TEMP,21.85,2025-08-12 10:42:54
DHT22,HUM,77.8,2025-08-12 10:42:54
SCD30,TEMP,24.71,2025-08-12 10:43:28
SCD30,HUM,71.11,2025-08-12 10:43:28
SCD30,CO2,1686.39,2025-08-12 10:43:28
PMS5003,PM1,3.75,2025-08-12 10:43:33
PMS5003,PM25,5.61,2025-08-12 10:43:33
PMS5003,PM10,6.0,2025-08-12 10:43:33
PMS5003,UM03,687.82,2025-08-12 10:43:33
PMS5003,UM05,208.27,2025-08-12 10:43:33
PMS5003,UM1,31.64,2025-08-12 10:43:33
PMS5003,UM25,2.32,2025-08-12 10:43:33
PMS5003,UM5,0.43,2025-08-12 10:43:33
PMS5003,UM10,0.0,2025-08-12 10:43:33
ENVIRO,TEMP,23.99,2025-08-12 10:43:35
ENVIRO,HUM,64.62,2025-08-12 10:43:35
ENVIRO,PRES,1007.31,2025-08-12 10:43:35
ENVIRO,LLUM,22.27,2025-08-12 10:43:35
DHT22,TEMP,21.85,2025-08-12 10:43:55
DHT22,HUM,77.7,2025-08-12 10:43:55
SCD30,TEMP,24.75,2025-08-12 10:44:29
SCD30,HUM,70.94,2025-08-12 10:44:29
SCD30,CO2,1685.77,2025-08-12 10:44:29
ENVIRO,TEMP,24.49,2025-08-12 10:44:36
ENVIRO,HUM,64.46,2025-08-12 10:44:36
ENVIRO,PRES,1007.28,2025-08-12 10:44:36
ENVIRO,LLUM,22.94,2025-08-12 10:44:36
DHT22,TEMP,21.85,2025-08-12 10:44:57
DHT22,HUM,77.6,2025-08-12 10:44:57
PMS5003,PM1,3.77,2025-08-12 10:45:14
PMS5003,PM25,5.64,2025-08-12 10:45:14
PMS5003,PM10,6.27,2025-08-12 10:45:14
PMS5003,UM03,669.82,2025-08-12 10:45:14
PMS5003,UM05,216.77,2025-08-12 10:45:14
PMS5003,UM1,38.68,2025-08-12 10:45:14
PMS5003,UM25,1.43,2025-08-12 10:45:14
PMS5003,UM5,0.82,2025-08-12 10:45:14
PMS5003,UM10,0.0,2025-08-12 10:45:14
SCD30,TEMP,24.77,2025-08-12 10:45:30
SCD30,HUM,70.74,2025-08-12 10:45:30
SCD30,CO2,1682.91,2025-08-12 10:45:30
ENVIRO,TEMP,24.32,2025-08-12 10:45:37
ENVIRO,HUM,64.39,2025-08-12 10:45:37
ENVIRO,PRES,1007.28,2025-08-12 10:45:37
ENVIRO,LLUM,22.94,2025-08-12 10:45:37
DHT22,TEMP,21.75,2025-08-12 10:45:58
DHT22,HUM,77.6,2025-08-12 10:45:58
SCD30,TEMP,24.8,2025-08-12 10:46:31
SCD30,HUM,70.61,2025-08-12 10:46:31
SCD30,CO2,1683.02,2025-08-12 10:46:31
ENVIRO,TEMP,24.35,2025-08-12 10:46:38
ENVIRO,HUM,64.28,2025-08-12 10:46:38
ENVIRO,PRES,1007.29,2025-08-12 10:46:38
ENVIRO,LLUM,22.27,2025-08-12 10:46:38
PMS5003,PM1,4.36,2025-08-12 10:46:56
PMS5003,PM25,6.57,2025-08-12 10:46:56
PMS5003,PM10,6.57,2025-08-12 10:46:56
PMS5003,UM03,814.09,2025-08-12 10:46:56
PMS5003,UM05,238.66,2025-08-12 10:46:56
PMS5003,UM1,36.05,2025-08-12 10:46:56
PMS5003,UM25,1.0,2025-08-12 10:46:56
PMS5003,UM5,0.0,2025-08-12 10:46:56
PMS5003,UM10,0.0,2025-08-12 10:46:56
DHT22,TEMP,21.75,2025-08-12 10:46:59
DHT22,HUM,77.5,2025-08-12 10:46:59
SCD30,TEMP,24.82,2025-08-12 10:47:32
SCD30,HUM,70.57,2025-08-12 10:47:32
SCD30,CO2,1682.24,2025-08-12 10:47:32
ENVIRO,TEMP,24.83,2025-08-12 10:47:39
ENVIRO,HUM,64.21,2025-08-12 10:47:39
ENVIRO,PRES,1007.3,2025-08-12 10:47:39
ENVIRO,LLUM,22.94,2025-08-12 10:47:39
DHT22,TEMP,21.85,2025-08-12 10:48:00
DHT22,HUM,77.4,2025-08-12 10:48:00
SCD30,TEMP,24.8,2025-08-12 10:48:33
SCD30,HUM,70.45,2025-08-12 10:48:33
SCD30,CO2,1680.42,2025-08-12 10:48:33
PMS5003,PM1,4.77,2025-08-12 10:48:38
PMS5003,PM25,6.89,2025-08-12 10:48:38
PMS5003,PM10,6.95,2025-08-12 10:48:38
PMS5003,UM03,860.86,2025-08-12 10:48:38
PMS5003,UM05,246.39,2025-08-12 10:48:38
PMS5003,UM1,46.95,2025-08-12 10:48:38
PMS5003,UM25,0.5,2025-08-12 10:48:38
PMS5003,UM5,0.0,2025-08-12 10:48:38
PMS5003,UM10,0.0,2025-08-12 10:48:38
ENVIRO,TEMP,23.99,2025-08-12 10:48:40
ENVIRO,HUM,64.16,2025-08-12 10:48:40
ENVIRO,PRES,1007.28,2025-08-12 10:48:40
ENVIRO,LLUM,22.94,2025-08-12 10:48:40
DHT22,TEMP,21.85,2025-08-12 10:49:02
DHT22,HUM,77.3,2025-08-12 10:49:02
SCD30,TEMP,24.82,2025-08-12 10:49:35
SCD30,HUM,70.22,2025-08-12 10:49:35
SCD30,CO2,1674.44,2025-08-12 10:49:35
ENVIRO,TEMP,24.91,2025-08-12 10:49:41
ENVIRO,HUM,64.04,2025-08-12 10:49:41
ENVIRO,PRES,1007.28,2025-08-12 10:49:41
ENVIRO,LLUM,22.27,2025-08-12 10:49:41
DHT22,TEMP,21.85,2025-08-12 10:50:03
DHT22,HUM,77.2,2025-08-12 10:50:03
PMS5003,PM1,4.16,2025-08-12 10:50:19
PMS5003,PM25,6.61,2025-08-12 10:50:19
PMS5003,PM10,6.7,2025-08-12 10:50:19
PMS5003,UM03,812.59,2025-08-12 10:50:19
PMS5003,UM05,239.41,2025-08-12 10:50:19
PMS5003,UM1,50.05,2025-08-12 10:50:19
PMS5003,UM25,0.77,2025-08-12 10:50:19
PMS5003,UM5,0.0,2025-08-12 10:50:19
PMS5003,UM10,0.0,2025-08-12 10:50:19
SCD30,TEMP,24.83,2025-08-12 10:50:36
SCD30,HUM,69.89,2025-08-12 10:50:36
SCD30,CO2,1674.11,2025-08-12 10:50:36
ENVIRO,TEMP,24.77,2025-08-12 10:50:42
ENVIRO,HUM,63.8,2025-08-12 10:50:42
ENVIRO,PRES,1007.26,2025-08-12 10:50:42
ENVIRO,LLUM,22.94,2025-08-12 10:50:42
DHT22,TEMP,21.85,2025-08-12 10:51:04
DHT22,HUM,77.2,2025-08-12 10:51:04
SCD30,TEMP,24.88,2025-08-12 10:51:37
SCD30,HUM,69.76,2025-08-12 10:51:37
SCD30,CO2,1670.31,2025-08-12 10:51:37
ENVIRO,TEMP,24.72,2025-08-12 10:51:43
ENVIRO,HUM,63.78,2025-08-12 10:51:43
ENVIRO,PRES,1007.25,2025-08-12 10:51:43
ENVIRO,LLUM,22.94,2025-08-12 10:51:43
PMS5003,PM1,4.93,2025-08-12 10:52:01
PMS5003,PM25,7.61,2025-08-12 10:52:01
PMS5003,PM10,8.27,2025-08-12 10:52:01
PMS5003,UM03,907.84,2025-08-12 10:52:01
PMS5003,UM05,264.34,2025-08-12 10:52:01
PMS5003,UM1,49.82,2025-08-12 10:52:01
PMS5003,UM25,4.64,2025-08-12 10:52:01
PMS5003,UM5,1.11,2025-08-12 10:52:01
PMS5003,UM10,0.0,2025-08-12 10:52:01
DHT22,TEMP,21.85,2025-08-12 10:52:05
DHT22,HUM,77.2,2025-08-12 10:52:05
SCD30,TEMP,24.83,2025-08-12 10:52:38
SCD30,HUM,69.64,2025-08-12 10:52:38
SCD30,CO2,1669.08,2025-08-12 10:52:38
ENVIRO,TEMP,24.47,2025-08-12 10:52:44
ENVIRO,HUM,63.81,2025-08-12 10:52:44
ENVIRO,PRES,1007.24,2025-08-12 10:52:44
ENVIRO,LLUM,22.27,2025-08-12 10:52:44
DHT22,TEMP,21.85,2025-08-12 10:53:07
DHT22,HUM,77.1,2025-08-12 10:53:07
SCD30,TEMP,24.86,2025-08-12 10:53:39
SCD30,HUM,69.52,2025-08-12 10:53:39
SCD30,CO2,1668.65,2025-08-12 10:53:39
PMS5003,PM1,4.5,2025-08-12 10:53:43
PMS5003,PM25,6.68,2025-08-12 10:53:43
PMS5003,PM10,6.89,2025-08-12 10:53:43
PMS5003,UM03,856.7,2025-08-12 10:53:43
PMS5003,UM05,243.07,2025-08-12 10:53:43
PMS5003,UM1,46.91,2025-08-12 10:53:43
PMS5003,UM25,1.84,2025-08-12 10:53:43
PMS5003,UM5,0.0,2025-08-12 10:53:43
PMS5003,UM10,0.0,2025-08-12 10:53:43
ENVIRO,TEMP,24.53,2025-08-12 10:53:45
ENVIRO,HUM,63.71,2025-08-12 10:53:45
ENVIRO,PRES,1007.21,2025-08-12 10:53:45
ENVIRO,LLUM,22.94,2025-08-12 10:53:45
DHT22,TEMP,21.85,2025-08-12 10:54:08
DHT22,HUM,77.0,2025-08-12 10:54:08
SCD30,TEMP,24.89,2025-08-12 10:54:40
SCD30,HUM,69.55,2025-08-12 10:54:40
SCD30,CO2,1662.84,2025-08-12 10:54:40
ENVIRO,TEMP,24.39,2025-08-12 10:54:46
ENVIRO,HUM,63.61,2025-08-12 10:54:46
ENVIRO,PRES,1007.19,2025-08-12 10:54:46
ENVIRO,LLUM,22.94,2025-08-12 10:54:46
DHT22,TEMP,21.85,2025-08-12 10:55:09
DHT22,HUM,76.9,2025-08-12 10:55:09
PMS5003,PM1,4.57,2025-08-12 10:55:24
PMS5003,PM25,6.77,2025-08-12 10:55:24
PMS5003,PM10,6.77,2025-08-12 10:55:24
PMS5003,UM03,840.95,2025-08-12 10:55:24
PMS5003,UM05,242.36,2025-08-12 10:55:24
PMS5003,UM1,48.23,2025-08-12 10:55:24
PMS5003,UM25,1.27,2025-08-12 10:55:24
PMS5003,UM5,0.0,2025-08-12 10:55:24
PMS5003,UM10,0.0,2025-08-12 10:55:24
SCD30,TEMP,24.91,2025-08-12 10:55:41
SCD30,HUM,69.39,2025-08-12 10:55:41
SCD30,CO2,1658.37,2025-08-12 10:55:41
ENVIRO,TEMP,25.06,2025-08-12 10:55:47
ENVIRO,HUM,63.53,2025-08-12 10:55:47
ENVIRO,PRES,1007.21,2025-08-12 10:55:47
ENVIRO,LLUM,22.94,2025-08-12 10:55:47
DHT22,TEMP,21.85,2025-08-12 10:56:11
DHT22,HUM,76.9,2025-08-12 10:56:11
SCD30,TEMP,24.91,2025-08-12 10:56:42
SCD30,HUM,69.0,2025-08-12 10:56:42
SCD30,CO2,1652.91,2025-08-12 10:56:42
ENVIRO,TEMP,24.01,2025-08-12 10:56:48
ENVIRO,HUM,63.44,2025-08-12 10:56:48
ENVIRO,PRES,1007.23,2025-08-12 10:56:48
ENVIRO,LLUM,22.94,2025-08-12 10:56:48
PMS5003,PM1,3.39,2025-08-12 10:57:06
PMS5003,PM25,5.0,2025-08-12 10:57:06
PMS5003,PM10,5.0,2025-08-12 10:57:06
PMS5003,UM03,721.3,2025-08-12 10:57:06
PMS5003,UM05,204.09,2025-08-12 10:57:06
PMS5003,UM1,39.41,2025-08-12 10:57:06
PMS5003,UM25,0.0,2025-08-12 10:57:06
PMS5003,UM5,0.0,2025-08-12 10:57:06
PMS5003,UM10,0.0,2025-08-12 10:57:06
DHT22,TEMP,21.85,2025-08-12 10:57:12
DHT22,HUM,76.8,2025-08-12 10:57:12
SCD30,TEMP,24.95,2025-08-12 10:57:43
SCD30,HUM,68.98,2025-08-12 10:57:43
SCD30,CO2,1649.45,2025-08-12 10:57:43
ENVIRO,TEMP,24.64,2025-08-12 10:57:49
ENVIRO,HUM,63.41,2025-08-12 10:57:49
ENVIRO,PRES,1007.23,2025-08-12 10:57:49
ENVIRO,LLUM,22.94,2025-08-12 10:57:49
DHT22,TEMP,21.85,2025-08-12 10:58:13
DHT22,HUM,76.8,2025-08-12 10:58:13
SCD30,TEMP,24.93,2025-08-12 10:58:44
SCD30,HUM,68.85,2025-08-12 10:58:44
SCD30,CO2,1645.08,2025-08-12 10:58:44
PMS5003,PM1,4.7,2025-08-12 10:58:48
PMS5003,PM25,6.2,2025-08-12 10:58:48
PMS5003,PM10,6.27,2025-08-12 10:58:48
PMS5003,UM03,849.34,2025-08-12 10:58:48
PMS5003,UM05,244.82,2025-08-12 10:58:48
PMS5003,UM1,43.91,2025-08-12 10:58:48
PMS5003,UM25,0.3,2025-08-12 10:58:48
PMS5003,UM5,0.0,2025-08-12 10:58:48
PMS5003,UM10,0.0,2025-08-12 10:58:48
ENVIRO,TEMP,24.28,2025-08-12 10:58:50
ENVIRO,HUM,63.35,2025-08-12 10:58:50
ENVIRO,PRES,1007.23,2025-08-12 10:58:50
ENVIRO,LLUM,22.27,2025-08-12 10:58:50
DHT22,TEMP,21.85,2025-08-12 10:59:14
DHT22,HUM,76.8,2025-08-12 10:59:14
SCD30,TEMP,24.96,2025-08-12 10:59:45
SCD30,HUM,68.81,2025-08-12 10:59:45
SCD30,CO2,1642.97,2025-08-12 10:59:45
ENVIRO,TEMP,24.75,2025-08-12 10:59:52
ENVIRO,HUM,63.22,2025-08-12 10:59:52
ENVIRO,PRES,1007.25,2025-08-12 10:59:52
ENVIRO,LLUM,22.6,2025-08-12 10:59:52
DHT22,TEMP,21.85,2025-08-12 11:00:16
DHT22,HUM,76.8,2025-08-12 11:00:16
PMS5003,PM1,3.77,2025-08-12 11:00:29
PMS5003,PM25,6.36,2025-08-12 11:00:29
PMS5003,PM10,6.43,2025-08-12 11:00:29
PMS5003,UM03,729.68,2025-08-12 11:00:29
PMS5003,UM05,213.73,2025-08-12 11:00:29
PMS5003,UM1,44.64,2025-08-12 11:00:29
PMS5003,UM25,1.7,2025-08-12 11:00:29
PMS5003,UM5,0.0,2025-08-12 11:00:29
PMS5003,UM10,0.0,2025-08-12 11:00:29
SCD30,TEMP,24.93,2025-08-12 11:00:46
SCD30,HUM,68.98,2025-08-12 11:00:46
SCD30,CO2,1642.66,2025-08-12 11:00:46
ENVIRO,TEMP,24.95,2025-08-12 11:00:53
ENVIRO,HUM,63.25,2025-08-12 11:00:53
ENVIRO,PRES,1007.22,2025-08-12 11:00:53
ENVIRO,LLUM,22.94,2025-08-12 11:00:53
DHT22,TEMP,21.85,2025-08-12 11:01:17
DHT22,HUM,76.7,2025-08-12 11:01:17
SCD30,TEMP,24.93,2025-08-12 11:01:47
SCD30,HUM,69.0,2025-08-12 11:01:47
SCD30,CO2,1639.09,2025-08-12 11:01:47
ENVIRO,TEMP,24.8,2025-08-12 11:01:54
ENVIRO,HUM,63.19,2025-08-12 11:01:54
ENVIRO,PRES,1007.22,2025-08-12 11:01:54
ENVIRO,LLUM,22.27,2025-08-12 11:01:54
PMS5003,PM1,4.61,2025-08-12 11:02:11
PMS5003,PM25,7.18,2025-08-12 11:02:11
PMS5003,PM10,7.18,2025-08-12 11:02:11
PMS5003,UM03,850.57,2025-08-12 11:02:11
PMS5003,UM05,251.0,2025-08-12 11:02:11
PMS5003,UM1,41.45,2025-08-12 11:02:11
PMS5003,UM25,2.07,2025-08-12 11:02:11
PMS5003,UM5,0.0,2025-08-12 11:02:11
PMS5003,UM10,0.0,2025-08-12 11:02:11
DHT22,TEMP,21.85,2025-08-12 11:02:18
DHT22,HUM,76.6,2025-08-12 11:02:18
SCD30,TEMP,24.98,2025-08-12 11:02:48
SCD30,HUM,68.58,2025-08-12 11:02:48
SCD30,CO2,1634.22,2025-08-12 11:02:48
ENVIRO,TEMP,24.78,2025-08-12 11:02:55
ENVIRO,HUM,63.13,2025-08-12 11:02:55
ENVIRO,PRES,1007.22,2025-08-12 11:02:55
ENVIRO,LLUM,22.27,2025-08-12 11:02:55
DHT22,TEMP,21.85,2025-08-12 11:03:19
DHT22,HUM,76.6,2025-08-12 11:03:19
SCD30,TEMP,24.93,2025-08-12 11:03:49
SCD30,HUM,68.55,2025-08-12 11:03:49
SCD30,CO2,1628.57,2025-08-12 11:03:49
PMS5003,PM1,4.55,2025-08-12 11:03:53
PMS5003,PM25,6.95,2025-08-12 11:03:53
PMS5003,PM10,7.3,2025-08-12 11:03:53
PMS5003,UM03,928.23,2025-08-12 11:03:53
PMS5003,UM05,258.45,2025-08-12 11:03:53
PMS5003,UM1,45.93,2025-08-12 11:03:53
PMS5003,UM25,1.48,2025-08-12 11:03:53
PMS5003,UM5,0.48,2025-08-12 11:03:53
PMS5003,UM10,0.0,2025-08-12 11:03:53
ENVIRO,TEMP,24.5,2025-08-12 11:03:56
ENVIRO,HUM,63.12,2025-08-12 11:03:56
ENVIRO,PRES,1007.23,2025-08-12 11:03:56
ENVIRO,LLUM,22.27,2025-08-12 11:03:56
DHT22,TEMP,21.85,2025-08-12 11:04:21
DHT22,HUM,76.6,2025-08-12 11:04:21
SCD30,TEMP,24.95,2025-08-12 11:04:50
SCD30,HUM,68.61,2025-08-12 11:04:50
SCD30,CO2,1620.11,2025-08-12 11:04:50
ENVIRO,TEMP,24.95,2025-08-12 11:04:57
ENVIRO,HUM,63.15,2025-08-12 11:04:57
ENVIRO,PRES,1007.2,2025-08-12 11:04:57
ENVIRO,LLUM,22.94,2025-08-12 11:04:57
DHT22,TEMP,21.95,2025-08-12 11:05:22
DHT22,HUM,76.5,2025-08-12 11:05:22
PMS5003,PM1,4.23,2025-08-12 11:05:34
PMS5003,PM25,5.91,2025-08-12 11:05:34
PMS5003,PM10,6.05,2025-08-12 11:05:34
PMS5003,UM03,774.0,2025-08-12 11:05:34
PMS5003,UM05,229.68,2025-08-12 11:05:34
PMS5003,UM1,39.2,2025-08-12 11:05:34
PMS5003,UM25,0.34,2025-08-12 11:05:34
PMS5003,UM5,0.14,2025-08-12 11:05:34
PMS5003,UM10,0.0,2025-08-12 11:05:34
SCD30,TEMP,24.99,2025-08-12 11:05:51
SCD30,HUM,68.13,2025-08-12 11:05:51
SCD30,CO2,1616.14,2025-08-12 11:05:51
ENVIRO,TEMP,24.94,2025-08-12 11:05:58
ENVIRO,HUM,63.06,2025-08-12 11:05:58
ENVIRO,PRES,1007.22,2025-08-12 11:05:58
ENVIRO,LLUM,22.27,2025-08-12 11:05:58
DHT22,TEMP,21.85,2025-08-12 11:06:23
DHT22,HUM,76.4,2025-08-12 11:06:23
SCD30,TEMP,24.99,2025-08-12 11:06:52
SCD30,HUM,68.09,2025-08-12 11:06:52
SCD30,CO2,1609.98,2025-08-12 11:06:52
ENVIRO,TEMP,24.5,2025-08-12 11:06:59
ENVIRO,HUM,62.95,2025-08-12 11:06:59
ENVIRO,PRES,1007.21,2025-08-12 11:06:59
ENVIRO,LLUM,22.27,2025-08-12 11:06:59
PMS5003,PM1,4.61,2025-08-12 11:07:16
PMS5003,PM25,6.41,2025-08-12 11:07:16
PMS5003,PM10,6.41,2025-08-12 11:07:16
PMS5003,UM03,840.89,2025-08-12 11:07:16
PMS5003,UM05,240.36,2025-08-12 11:07:16
PMS5003,UM1,39.95,2025-08-12 11:07:16
PMS5003,UM25,0.55,2025-08-12 11:07:16
PMS5003,UM5,0.0,2025-08-12 11:07:16
PMS5003,UM10,0.0,2025-08-12 11:07:16
DHT22,TEMP,21.95,2025-08-12 11:07:25
DHT22,HUM,76.4,2025-08-12 11:07:25
SCD30,TEMP,24.95,2025-08-12 11:07:53
SCD30,HUM,68.38,2025-08-12 11:07:53
SCD30,CO2,1605.17,2025-08-12 11:07:53
ENVIRO,TEMP,24.52,2025-08-12 11:08:00
ENVIRO,HUM,63.04,2025-08-12 11:08:00
ENVIRO,PRES,1007.22,2025-08-12 11:08:00
ENVIRO,LLUM,22.27,2025-08-12 11:08:00
DHT22,TEMP,22.05,2025-08-12 11:08:26
DHT22,HUM,76.3,2025-08-12 11:08:26
SCD30,TEMP,25.02,2025-08-12 11:08:54
SCD30,HUM,68.07,2025-08-12 11:08:54
SCD30,CO2,1598.41,2025-08-12 11:08:54
PMS5003,PM1,3.55,2025-08-12 11:08:58
PMS5003,PM25,5.16,2025-08-12 11:08:58
PMS5003,PM10,5.43,2025-08-12 11:08:58
PMS5003,UM03,737.8,2025-08-12 11:08:58
PMS5003,UM05,224.0,2025-08-12 11:08:58
PMS5003,UM1,28.61,2025-08-12 11:08:58
PMS5003,UM25,1.43,2025-08-12 11:08:58
PMS5003,UM5,0.32,2025-08-12 11:08:58
PMS5003,UM10,0.0,2025-08-12 11:08:58
ENVIRO,TEMP,25.11,2025-08-12 11:09:01
ENVIRO,HUM,62.81,2025-08-12 11:09:01
ENVIRO,PRES,1007.26,2025-08-12 11:09:01
ENVIRO,LLUM,22.27,2025-08-12 11:09:01
DHT22,TEMP,21.95,2025-08-12 11:09:27
DHT22,HUM,76.1,2025-08-12 11:09:27
SCD30,TEMP,25.07,2025-08-12 11:09:55
SCD30,HUM,67.94,2025-08-12 11:09:55
SCD30,CO2,1589.62,2025-08-12 11:09:55
ENVIRO,TEMP,24.96,2025-08-12 11:10:02
ENVIRO,HUM,62.75,2025-08-12 11:10:02
ENVIRO,PRES,1007.25,2025-08-12 11:10:02
ENVIRO,LLUM,22.27,2025-08-12 11:10:02
DHT22,TEMP,21.95,2025-08-12 11:10:28
DHT22,HUM,76.1,2025-08-12 11:10:28
PMS5003,PM1,4.66,2025-08-12 11:10:39
PMS5003,PM25,6.16,2025-08-12 11:10:39
PMS5003,PM10,6.61,2025-08-12 11:10:39
PMS5003,UM03,856.36,2025-08-12 11:10:39
PMS5003,UM05,236.45,2025-08-12 11:10:39
PMS5003,UM1,38.89,2025-08-12 11:10:39
PMS5003,UM25,1.48,2025-08-12 11:10:39
PMS5003,UM5,0.0,2025-08-12 11:10:39
PMS5003,UM10,0.0,2025-08-12 11:10:39
SCD30,TEMP,25.1,2025-08-12 11:10:56
SCD30,HUM,67.65,2025-08-12 11:10:56
SCD30,CO2,1583.78,2025-08-12 11:10:56
ENVIRO,TEMP,25.16,2025-08-12 11:11:03
ENVIRO,HUM,62.66,2025-08-12 11:11:03
ENVIRO,PRES,1007.23,2025-08-12 11:11:03
ENVIRO,LLUM,22.27,2025-08-12 11:11:03
DHT22,TEMP,21.95,2025-08-12 11:11:30
DHT22,HUM,76.1,2025-08-12 11:11:30
SCD30,TEMP,25.07,2025-08-12 11:11:57
SCD30,HUM,67.67,2025-08-12 11:11:57
SCD30,CO2,1575.08,2025-08-12 11:11:57
ENVIRO,TEMP,24.73,2025-08-12 11:12:04
ENVIRO,HUM,62.66,2025-08-12 11:12:04
ENVIRO,PRES,1007.26,2025-08-12 11:12:04
ENVIRO,LLUM,22.27,2025-08-12 11:12:04
PMS5003,PM1,5.27,2025-08-12 11:12:21
PMS5003,PM25,7.7,2025-08-12 11:12:21
PMS5003,PM10,7.84,2025-08-12 11:12:21
PMS5003,UM03,801.27,2025-08-12 11:12:21
PMS5003,UM05,258.82,2025-08-12 11:12:21
PMS5003,UM1,45.98,2025-08-12 11:12:21
PMS5003,UM25,2.14,2025-08-12 11:12:21
PMS5003,UM5,0.0,2025-08-12 11:12:21
PMS5003,UM10,0.0,2025-08-12 11:12:21
DHT22,TEMP,21.95,2025-08-12 11:12:31
DHT22,HUM,76.2,2025-08-12 11:12:31
SCD30,TEMP,25.06,2025-08-12 11:12:58
SCD30,HUM,67.61,2025-08-12 11:12:58
SCD30,CO2,1573.06,2025-08-12 11:12:58
ENVIRO,TEMP,24.99,2025-08-12 11:13:05
ENVIRO,HUM,62.59,2025-08-12 11:13:05
ENVIRO,PRES,1007.26,2025-08-12 11:13:05
ENVIRO,LLUM,22.27,2025-08-12 11:13:05
DHT22,TEMP,21.85,2025-08-12 11:13:32
DHT22,HUM,76.1,2025-08-12 11:13:32
SCD30,TEMP,25.02,2025-08-12 11:13:59
SCD30,HUM,67.66,2025-08-12 11:13:59
SCD30,CO2,1567.55,2025-08-12 11:13:59
PMS5003,PM1,5.09,2025-08-12 11:14:03
PMS5003,PM25,6.64,2025-08-12 11:14:03
PMS5003,PM10,6.64,2025-08-12 11:14:03
PMS5003,UM03,885.75,2025-08-12 11:14:03
PMS5003,UM05,274.3,2025-08-12 11:14:03
PMS5003,UM1,40.86,2025-08-12 11:14:03
PMS5003,UM25,0.57,2025-08-12 11:14:03
PMS5003,UM5,0.0,2025-08-12 11:14:03
PMS5003,UM10,0.0,2025-08-12 11:14:03
ENVIRO,TEMP,24.54,2025-08-12 11:14:06
ENVIRO,HUM,62.61,2025-08-12 11:14:06
ENVIRO,PRES,1007.27,2025-08-12 11:14:06
ENVIRO,LLUM,22.27,2025-08-12 11:14:06
SCD30,TEMP,25.02,2025-08-12 11:15:00
SCD30,HUM,67.82,2025-08-12 11:15:00
SCD30,CO2,1568.69,2025-08-12 11:15:00
ENVIRO,TEMP,24.57,2025-08-12 11:15:07
ENVIRO,HUM,62.53,2025-08-12 11:15:07
ENVIRO,PRES,1007.25,2025-08-12 11:15:07
ENVIRO,LLUM,22.27,2025-08-12 11:15:07
DHT22,TEMP,21.95,2025-08-12 11:15:35
DHT22,HUM,76.0,2025-08-12 11:15:35
PMS5003,PM1,3.55,2025-08-12 11:15:44
PMS5003,PM25,5.02,2025-08-12 11:15:44
PMS5003,PM10,5.09,2025-08-12 11:15:44
PMS5003,UM03,726.55,2025-08-12 11:15:44
PMS5003,UM05,199.45,2025-08-12 11:15:44
PMS5003,UM1,31.34,2025-08-12 11:15:44
PMS5003,UM25,1.0,2025-08-12 11:15:44
